,
01_prenom,02_genre
gianna,f
Gianni,m
giannino,m
gianpaolo,m
gianpiero,m
gib,m
gideon,m
giedre,f
giedrius,m
giffard,m
gigi,f
gijs,m
gijsbert,m
gil (1),m
gil (2),m
gil (3),m
gilad,m
gilah,f
gilbert,m
gilberta,f
gilberte,f
gilbertine,f
gilberto,m
gilchrist,m
gilda,f
giles,m
gill,m
Gilles,m
gillespie,m
gillian,f
gillis,m
gilroy,m
gina (1),f
gina (2),f
ginette,f
ginevra,f
ginger,f
ginnie,f
ginny,f
gino,m
gintaras,m
gintare,f
gioacchino,m
gioachino,m
gioconda,f
giordano,m
giorgia,f
giorgina,f
giorgino,m
giorgio,m
giosetta,f
giosuè,m
giovanna,f
giovannetta,f
Giovanni,m
giraldo,m
girish,m
girolamo,m
gisa,f
gisbert,m
gisela,f
Gisèle,f
gisella,f
giselle,f
gisselle,f
gita,f
githa,f
gitta,f
gittan,f
gittel,f
giuditta,f
Giulia,f
giuliana,f
giuliano,m
giulietta,f
Giulio,m
giuseppe,m
giuseppina,f
giustina,f
giustino,m
gizella,f
gizi,f
gjergj,m
gjon,m
gjord,m
gjurd,m
gladwin,m
gladwyn,m
gladys,f
glanville,m
glaucio,m
glaw,"m,f"
gleb,m
glen,m
glenda,f
glendower,m
glenice,f
Glenn,m
glenna,f
glenys,f
Gloria,f
glorinda,f
glory,f
glukel,f
glykeria,f
glyn,m
glyndwr,m
glynis,f
glynn,m
gnaeus,m
gobán,m
gobind,m
gobinet,f
gobnait,f
gobnata,f
gobnet,f
goddard,m
godelieve,m
godfrey,m
godfried,m
godiva,f
godofredo,m
godric,m
godwin,m
goffredo,m
gofraidh,m
goibniu,m
göker,m
golda,f
goldie,f
goliath,m
gomer,m
gonca,f
gonçalo,m
Gonzague,m
gonzalo,m
goodwin,m
gopal,m
goraidh,m
goran,m
göran,m
gord,m
gordana,f
gorden,m
gordon,m
gore,m
goretti,f
gorka,m
gormlaith,f
goro,m
goronwy,m
gosse,m
gösta,m
gotam,m
gottfrid,m
gottfried,m
gotthard,m
gotthilf,m
gotthold,m
gottlieb,m
gottschalk,m
Goundo,f
govad,m
govannon,m
govind,m
gowri,f
goyathlay,m
graça,f
Grace,f
Grâce,f
gracia,f
graciano,m
gracie,f
graciela,f
gracilia,f
gracja,f
grady,m
graeme,m
graham,m
grahame,m
gráinne,f
grania,f
grant,m
granville,m
granya,f
gratia,f
gratian,m
gratien,m
grazia,f
graziana,f
graziano,m
graziella,f
grazyna,f
gréagóir,m
greer,"f,m"
greet,f
greetje,f
greg,m
greger,m
gregers,m
gregg,m
Gregoire,m
Grégoire,m
gregor,m
gregorio,m
gregorios,m
Gregory,m
greig,m
grenville,m
gresham,m
greta,f
gretchen,f
grete,f
gretel,f
grethe,f
gretta,f
grgur,m
grid,f
grier,m
griffin,m
griffith,m
grigor,m
grigore,m
grigori,m
grigory,m
griogair,m
griselda,f
grisha,m
grizel,f
gro,f
gronw,m
grosvenor,m
grover,m
gruffud,m
gruffudd,m
gruffydd,m
grusha,f
grwn,m
gry,f
grzegorz,m
guadalupe,"f,m"
gualter,m
gualtiero,m
guda,m
gudrun,f
guðrún,f
guendolen,f
guenevere,f
guerino,m
guglielmo,m
guido,m
guifré,m
Guilhem,m
guilherme,m
Guillaume,m
guillem,m
Guillemette,f
guillermo,m
guinevere,f
guiomar,"m,f"
guiscard,m
gul,f
gül,f
gulbahar,f
gülbahar,f
gulistan,f
gülistan,f
gull,f
gulzar,"m,f"
gunda,f
gundula,f
gunhild,f
gunhilda,f
gunilla,f
gunnar,m
gunne,m
gunnhild,f
gunnvor,f
gunter,m
günter,m
gunther,m
günther,m
guntram,m
gunvor,f
gus (1),m
gus (2),m
gussie,f
gusta,f
gustaf,m
gustav,m
Gustave,m
gustavo,m
gusztáv,m
guto,m
gutxi,m
Guy,m
gwallter,m
gwandoya,m
gwawr,f
gwen,f
gwenaelle,f
Gwenaëlle,f
Gwénaëlle,f
gwenda,f
gwendolen,f
Gwendoline,f
gwendolyn,f
gweneth,f
gwenevere,f
gwenfrewi,f
gwenllian,f
gwenneth,f
gwenyth,f
gwil,m
gwilherm,m
gwilim,m
gwillym,m
gwilym,m
gwladus,f
gwrtheyrn,m
gwyn,m
gwynedd,"f,m"
gwyneira,f
gwyneth,f
gwynfor,m
gwynn,m
gwythyr,m
gyles,m
gyneth,f
gyöngyi,f
györgy,m
györgyi,f
györgyike,f
gyözö,m
gypsy,f
gytha,f
gyula,m
gyuri,m
haakon,m
habacuc,m
habakkuk,m
Habib,m
Habiba,f
Haby,f
hachiro,m
hadar,"f,m"
hadassah,f
hades,m
hadewych,f
hadi,m
hadil,f
Hadja,f
hadjara,f
hadley,"f,m"
hadrian,m
hadrianus,m
Hadriel,m
Hadrien,m
hadya,f
hadyn,m
hafeez,m
hafiz,m
Hafsa,f
hafsah,f
hafza,f
hagan,m
hagar,f
hagen,m
haggai,m
hagir,f
hagop,m
hai,m
haidar,m
haidee,f
haider,m
haifa,f
hailee,f
hailey,f
Haïm,m
Hajar,f
hajna,f
hajnal,f
hajnalka,f
hakan,m
hákan,m
håkan,m
hakeem,m
Hakim,m
håkon,m
hal,m
hala,f
halcyon,f
halcyone,f
haldor,m
hale,m
haleigh,f
haley,f
Halima,f
halina,f
hall,m
hallam,m
halldor,m
halldór,m
halldóra,f
halle (1),m
halle (2),f
hallie,f
hallvard,m
halstein,m
halsten,m
halvar,m
halvard,m
halvdan,m
halvor,m
ham,m
Hamed,m
hamid,m
Hamidou,m
hamilcar,m
hamilton,m
hamish,m
hamlet,m
hammond,m
hamnet,m
hamo,m
hamon,m
hampus,m
Hamza,m
Hana,f
hanaa,f
Hanae,f
Hanaé,f
hanan,f
hananiah,m
hande,f
hani,m
Hania,f
haniyya,f
hank,m
hanke,m
Hanna,f
Hannah,f
hanne,f
hannelore,f
hannes,m
hannibal,m
hannu,m
hans,m
happy,"m,f"
harald,m
haraldur,m
harding,m
hardy,m
hari,m
harinder,m
harish,m
harith,m
harlan,m
harland,m
harley,"m,f"
harmon,m
harmonia,f
harmonie,f
harmony,f
Harold,m
Haron,m
Haroun,m
Harouna,m
Haroune,m
harper,"m,f"
harriet,f
harriett,f
harrietta,f
harriette,f
harris,m
harrison,m
Harry,m
hartley,"m,f"
hartmann,m
hartmut,m
hartwig,m
hartwin,m
haruko,f
harun,m
harve,m
harvey,m
harvie,m
hasan,m
hasdrubal,m
hashim,m
hasim,m
haskel,m
Hasna,f
Hassan,m
Hassane,m
Hatem,m
hathor,f
hatim,m
Hatouma,f
hattie,f
hatty,f
haukea,f
haul,m
hava,f
håvard,m
havel,m
haven,f
havilah,"f,m"
havva,f
Hawa,f
Haya,f
haydee,f
Hayden,m
hayder,m
haydn,m
hayfa,f
haylee,f
hayleigh,f
hayley,f
haylie,f
haytham,m
haywood,m
hazael,m
hazan,f
haze,f
hazel,f
headley,m
heath,m
heather,f
heaven,f
hebe,f
hebel,m
heber (1),m
heber (2),m
hecate,f
heck,m
heckie,m
Hector,m
hedda,f
heddwyn,m
Hedi,m
Hédi,m
hedley,m
hedvig,f
hedwig,f
hedy,f
hege,f
heida,f
heidi,f
heidrun,f
heike,f
heikki,m
heiko,m
heilwig,f
heilyn,m
heiner,m
heino,m
heinrich,m
heinz,m
heitor,m
helah,f
helder,m
heledd,f
helen,f
Helena,f
Helèna,f
helene,f
Helène,f
Hélène,f
helfried,m
helga,f
helge,m
Helie,m
Hélie,m
heliodoro,m
Helios,m
hella,f
hellä,f
helladius,m
hellen,f
helma,f
helmfrid,m
helmfried,m
helmi,f
helmine,f
helmut,m
helmuth,m
Heloïse,f
Héloïse,f
hemi,m
hemming,m
hena,f
henda,f
hendel,f
henderson,m
hendrik,m
heng,m
hengist,m
henk,m
hennie,f
henning,m
Henri,m
henrietta,f
henriette,f
henrik,m
henrike,f
henrique,m
Henry,m
henryk,m
henye,f
hephaestus,m
hephzibah,f
hepsie,f
hepzibah,f
hera,f
heracleitus,m
herakleides,m
herakles,m
herb,m
herbert,m
herberto,m
herbie,m
hercule,m
hercules,m
hereward,m
heribert,m
heriberto,m
herk,m
herleif,m
herman,m
hermann,m
hermanni,m
hermenegildo,m
hermes,m
hermia,f
Hermine,f
hermione,f
hermogenes,m
hermokrates,m
hermolaos,m
hernán,m
hernando,m
hero,f
herod,m
herodion,m
herodotus,m
heron,m
herschel,m
hersh,m
hershel,m
Hervé,m
hervey,m
heshel,m
hesiod,m
hester,f
hestia,f
hettie,f
heulog,"f,m"
heulwen,f
hewie,m
heydar,m
hezekiah,m
hiawatha,m
Hiba,f
Hicham,m
hideaki,m
hieronymus,m
higini,m
hikari,f
hikaru,m
hikmat,"m,f"
hilaire,m
hilaria,f
hilary,"f,m"
hilbert,m
hilda,f
hilde,f
hildebrand,m
hildegard,f
hildegarde,f
hildur,f
hillary,"f,m"
Hillel,m
hillevi,f
hiltraud,f
hiltrud,f
hiltrude,f
Hind,f
hinrich,m
hinrik,m
hipolito,m
hippocrates,m
hippolyta,f
Hippolyte,m
hippolytos,m
hiram,m
hiroko,f
hiroshi,m
hirsh,m
hisein,m
hisham,m
hitomi,f
hizkiah,m
hjalmar,m
hjördis,f
hjörtur,m
hoa,f
hodel,f
hohepa,m
hokolesqua,m
holden,m
holger,m
hollie,f
hollis,"m,f"
holly,f
homer,m
honey,f
hòng,f
honor,f
honora,f
honorata,f
honoratus,m
Honore,m
honoré,m
honoria,f
honorine,f
honorius,m
honour,f
hooda,f
hopcyn,m
hope,f
hopkin,m
horace,m
horacio,m
horatia,f
horatio,m
horatius,m
hormazd,m
hormazed,m
horsa,m
horst,m
Hortense,f
hortensia,f
horus,m
hosanna,"f,m"
hosannah,"f,m"
hosea,m
hoshi,f
hosni,m
hotaka,m
hotaru,f
Houda,f
hourig,f
houssam,m
hovhannes,m
hovsep,m
howard,m
howell,m
howie,m
hoyt,m
hrafn,m
hristina,f
hrodohaidis,f
hrothgar,m
huan,"f,m"
huang,"m,f"
Hubert,m
hubrecht,m
huda,f
hudes,f
hudson,m
huey,m
huffie,m
hugh,m
hughie,m
Hugo,m
Hugues,m
hulda (1),f
hulda (2),f
huldah,f
humbert,m
humphrey,m
humphry,m
hùng,m
hunter,"m,f"
huo,"m,f"
hùong,f
huppert,m
hupprecht,m
husain,m
husam,m
husayn,m
husni,m
hussain,m
hussein,m
huw,m
hyacinth,"m,f"
hyacintha,f
hyacinthe,f
hyam,m
hyder,m
hyginus,m
hylda,f
hyledd,f
hyman,m
hymie,m
hypatia,f
hyram,m
hyun,f
hywel,m
i'tidal,f
iacchus,m
iagan,m
iago,m
iain,m
iakopa,m
Ian,m
iancu,m
iantha,f
ianthe,f
ianthina,f
ianto,m
iarfhlaith,m
iarlaith,m
iason,m
ib,m
Iban,m
ibbie,f
ibolya,f
ibraheem,m
Ibrahim,m
Ibrahima,m
ibtihaj,f
ibtisam,f
icarus,m
ichabod,m
ichiro,m
ida,f
Idan,m
íde,f
idelle,f
idesta,f
idetta,f
Idir,m
idonea,f
idony,f
idowu,m
idoya,f
idril,f
Idris,m
Idriss,m
Idrissa,m
idunn,f
idwal,m
iefan,m
iekika,f
iestyn,m
ieuan,m
ifan,m
ife,f
ige,f
ignaas,m
ignác,m
ignace,m
ignacio,m
ignacy,m
ignacz,m
ignasi,m
ignatius,m
ignatz,m
ignazio,m
Igor,m
ihab,"m,f"
ihsan,"m,f"
iida,f
iikka,m
iisakki,m
ikaia,m
ikaika,m
ike,m
ikraam,f
ila,f
Ilan,m
Ilana,f
ilar,m
ilari,m
ilaria,f
ilario,m
ilbert,m
ildikó,f
ilean,f
ileana,f
ileen,f
ilene,f
Ilhan,m
ili,f
ilia,m
Ilian,m
Iliana,f
Iliane,m
Ilias,m
ilie,m
Ilies,m
ilinca,f
ilka,f
ilker,m
íllés,m
illtyd,m
ilma,f
Ilona,f
ilonka,f
ilsa,f
ilse,f
ilya,m
Ilyan,m
Ilyana,f
Ilyane,m
Ilyas,m
Ilyass,m
Ilyes,m
Ilyès,m
Ilyess,m
ima,f
imaculada,f
Imad,m
imam,m
imamu,m
Iman,f
Imane,f
imani,f
imelda,f
Imen,f
Imene,f
Imène,f
imhotep,m
imke,f
imma,f
immacolata,f
immaculata,f
immanuel,m
imogen,f
imogene,f
Imran,m
Imrane,m
imre,m
imrus,m
in'am,f
ina,f
inácio,m
iñaki,m
Inaya,f
inbar,f
inderjit,"m,f"
inderpal,m
india,f
indiana,"f,m"
indigo,"m,f"
indira,f
indra,m
indrajit,"m,f"
indrani,f
indy,"f,m"
Ines,f
inés,f
Inès,f
inês,f
Inës,f
inez,f
ing,m
inga,f
inge,"m,f"
ingeborg,f
ingegärd,f
ingegerd,f
ingemar,m
inger,f
inglebert,m
ingmar,m
ingolf,m
ingram,m
ingrid,f
ingvar,m
ingvarr,m
inigo,m
inka,f
inkeri,f
inmaculada,f
Inna,f
innes,"m,f"
innocent,m
innocenzo,m
innokenti,m
inocencio,m
into,m
Inza,m
io,f
ioan,m
ioana,f
ioann,m
ioanna,f
ioannes,m
ioannis,m
iokua,m
iola,f
iolana,f
Iolanda,f
iolanthe,f
iole,f
iolo,m
iolyn,m
iomhar,m
íomhar,m
ion,m
iona,f
ionatán,m
ione,f
ionel,m
ionela,f
ionut,m
iorwerth,m
iosif,m
ipati,m
ippolit,m
ippolito,m
iqbal,m
ira,m
ireland,f
irén,f
irena,f
irene,f
iréné,m
Irène,f
irénée,f
ireneus,m
ireneusz,m
Irina,f
irinei,m
Iris,f
irit,f
irja,f
irma,f
irmak,f
irmgard,f
irmhild,f
irmtraud,f
irmtrud,f
irmuska,f
irvin,m
irvine,m
irving,m
irwin,m
isa,"f,m"
Isaac,m
isabel,f
isabell,f
Isabella,f
Isabelle,f
isador,m
Isadora,f
isadore,m
isaia,m
isaiah,m
isaias,m
isak,m
isam,m
isamu,m
isandro,m
isaura,f
Isaure,f
isbel,f
iseabail,f
isebella,f
Isee,f
iser,m
Iseult,f
isha,"m,f"
Ishaq,m
ishbel,f
ishmael,m
ishmerai,m
ishtar,f
isiah,m
isibéal,f
isidor,m
isidora,f
Isidore,m
isidoro,m
Isis,f
iskender,m
isla,f
Islam,m
islay,m
isleen,f
islwyn,m
isma'il,m
Ismael,m
Ismaël,m
Ismail,m
Ismaïl,m
ismat,"m,f"
ismene,f
isobel,f
isocrates,m
isolda,f
isolde,f
Isra,f
Israa,f
israel,m
Israël,m
Issa,m
issac,m
issachar,m
Issam,m
Issiaka,m
issur,m
issy,m
istván,m
ita,f
itala,f
italo,m
italus,m
itamar,m
ithamar,m
ithel,m
itzhak,m
itziar,f
iúile,f
iulia,f
iulian,m
iuliana,f
iva,f
ivah,f
Ivan,m
ivana,f
ivanka,f
ivanna,f
ivar,m
ives,m
ivette,f
ivo,m
ivonette,f
ivonne,f
ivor,m
ivory,f
ivy,f
Iwan,m
iwo,m
iwona,f
ixchel,f
Iyad,m
Iyed,m
iyov,m
izaak,m
izabela,f
izabella,f
izdihar,f
Izia,f
izolda,f
izsák,m
izumi,f
izz-al-din,m
izz-ed-din,m
izzy,m
jaakko,m
jaan,m
jaana,f
jaap,m
jabbar,m
jabez,m
jabin,m
jabir,m
jabr,m
jabril,m
jacaline,f
jacek,m
jacenty,m
jachin,m
jacinda,f
jacinta,f
jacinth,f
jacintha,f
jacinthe,f
jacinto,m
Jack,m
jackalyn,f
jacki,f
jackie,"m,f"
jacklyn,f
jackson,m
jaclyn,f
Jacob,m
jacoba,f
jacobina,f
jacobine,f
jacobo,m
jacobus,m
jacopo,m
Jacqueline,f
jacquelyn,f
Jacques,m
jacquetta,f
jacquette,f
jacqui,f
Jad,m
jada,f
Jade,f
Jaden,m
jadon,m
jadranka,f
jadranko,m
jadwiga,f
jadyn,"m,f"
jadzia,f
jael,f
jafar,m
jafet,m
jaffar,m
jaffe,f
jaffer,m
jagannath,m
jagdish,m
jagjit,m
jago,m
jagoda,f
jahan,m
jahangir,m
jahel,f
jahleel,m
jahzeel,m
jai,m
jaiden,"m,f"
jaidev,m
jaime (1),m
jaime (2),f
jair,m
jairus,m
jaka,m
jakab,m
jake,m
jakki,f
jakob,m
jákob,m
jakov,m
jakub,m
jalal,m
jalen,m
Jalil,m
jalila,f
jalmari,m
jalo,m
jamaal,m
jamaar,m
jamal,"m,f"
jamar,m
jameel,m
jameela,f
James,m
jamesina,f
jamey,m
jami,f
jamie (1),m
jamie (2),f
jamil,m
jamila,f
jamin,m
jamison,m
jamshad,m
jamshed,m
jamsheed,m
Jan,m
jan (1),m
jan (2),f
Jana,f
janae,f
janan,f
jancis,f
jancsi,m
Jane,f
janecek,m
janek,m
janeka,f
janel,f
janele,f
janella,f
Janelle,f
janene,f
janessa,f
janet,f
janetta,f
janette,f
janey,f
janez,m
jani,m
janice,f
janie,f
janika,m
janina,f
janine,f
janis (1),m
janis (2),f
Janna,f
Jannah,f
janne (1),m
janne (2),f
janneke,f
jannick,m
jannike,f
jannine,f
jános,m
janus,m
janusz,m
japeth,m
japheth,m
jaqueline,f
jaquelyn,f
jared,m
jarek,m
jareth,m
jari,m
jarka,f
jarl,m
jarlath,m
jarmila,f
Jarod,m
jarogniew,m
jaromil,m
jaromir,m
jaron,"m,f"
jaropelk,m
jaroslav,m
jaroslaw,m
jaroslawa,f
jarred,m
jarrett,m
jarrod,m
jarvis,m
jasmin,f
Jasmine,f
jasmyn,f
Jason,m
jasper,m
Jassem,m
Jassim,m
jaswinder,f
jathbiyya,f
jathibiyya,f
jaume,m
jaumet,m
javaid,m
javan,m
javed,m
javier,m
javor,m
Jawad,m
jawahir,f
jawdat,m
Jawed,m
jaxon,m
jay (1),m
jay (2),m
jaya,f
jayant,m
jayanti,f
jaycob,m
jayda,f
jayde,f
Jayden,m
jaydon,m
jaye,m
jayel,f
jayla,f
jaylee,f
jaylen,m
jaylin,m
jaylon,m
jayma,f
jayme,f
jaymes,m
jayna,f
jayne,f
jaynie,f
Jayson,m
jaywant,m
jazmin,f
jazmine,f
Jean,m
jean (1),m
jean (2),f
Jean-Baptiste,m
Jean-Charles,m
Jean-Christophe,m
Jean-François,m
Jean-Jérôme,m
Jean-Marc,m
jean-marie,m
Jean-Pascal,m
Jean-Paul,m
Jean-Pierre,m
Jean-Robert,m
Jean-Yves,m
jeana,f
jeane,f
jeanette,f
jeanie,f
jeanine,f
jeanna,f
Jeanne,f
jeannette,f
jeannie,f
jeannine,f
jeannot,m
jeb,m
Jed,m
jedidah,f
jedidiah,m
jedrzej,m
jeetendra,m
jeff,m
jefferson,m
jeffery,m
jeffrey,m
jeffry,m
Jehanne,f
jehiel,m
jehoash,m
jehoshaphat,m
jehovah,m
jehu,m
jekaterina,f
jelani,m
jelena,f
jelka,f
jem,m
jemima,f
jemma,f
jemmy,m
jen,f
jena,f
jenae,f
jenaro,m
jenci,m
jenelle,f
jenessa,f
jeni,f
jenifer,f
jenn,f
Jenna,f
Jennah,f
jenni,f
jennie,f
Jennifer,f
Jenny,f
jenõ,m
jens,m
jep,m
jephtha,m
jephthah,m
jepson,m
jeptha,m
jera,f
jerald,m
jere,m
jeremiah,m
jeremias,m
Jeremie,m
Jérémie,m
jeremiel,m
Jeremy,m
Jérémy,m
jeri,f
jericho,m
jerk,m
jerker,m
jermaine,m
jernej,m
jeroen,m
jerold,m
jerome,m
Jerôme,m
Jérôme,m
jerónimo,m
jerrard,m
jerri,f
jerrie,f
jerrod,m
jerrold,m
jerry,"m,f"
jerusha,f
jervis,m
jerzy,m
jesper,m
jess,"m,f"
jessalyn,f
jessamine,f
jessamyn,f
jesse,m
jessenia,f
jessi,f
Jessica,f
Jessie,f
jessie (1),f
jessie (2),"f,m"
jessika,f
jessye,f
jesus,m
jesús,m
jesusa,f
jethro,m
jetta,f
jeunesse,f
jewel,f
jewell,f
jezebel,f
jia,f
jiang,"m,f"
Jibril,m
Jihane,f
Jill,f
jillian,f
jillie,f
jilly,f
Jim,m
jimena,f
jimi,m
jimmie,"m,f"
Jimmy,m
jin,"m,f"
jin-ho,m
jinan,"m,f"
Jinane,f
jindrich,m
jing,"m,f"
jinny,f
jirair,m
jirí,m
jiro,m
jitender,m
jitendra,m
jitinder,m
JM,m
jo,"m,f"
joab,m
Joachim,m
Joakim,m
Joan,m
joan (1),f
joan (2),m
Joana,f
joandra,f
joann,f
Joanna,f
Joanne,f
joannes,m
joão,m
Joaquim,m
joaquima,f
joaquin,m
joash,m
job,m
jobeth,f
joby,m
jocasta,f
jocelin,f
joceline,f
jocelyn,"f,m"
jochem,m
jochen,m
jochim,m
jochjo,m
jock,m
jockie,m
jocky,m
jocosa,f
jodene,f
jodi,f
jodie,f
jody,"f,m"
Joe,m
joel,m
Joël,m
joelle,f
Joëlle,f
joep,m
joetta,f
Joey,m
Johan,m
johana,f
Johann,m
jóhann,m
Johanna,f
jóhanna,f
Johanne,f
johanneke,f
johannes,m
jóhannes,m
johano,m
johar,m
John,m
johnathan,m
johnathon,m
johnie,m
johnnie,"m,f"
Johnny,m
joi,f
joisse,f
jokum,m
jolán,f
jolana,f
jolanda,f
jolánka,f
jolanta,f
joleen,f
jolene,f
jolie,f
jolyon,m
jón,m
jon (1),m
jon (2),m
jóna,f
Jonah,m
Jonas,m
jónas,m
jonas (1),m
jonas (2),m
jonatan,m
jónatan,m
Jonathan,m
jonathon,m
jonelle,f
jonette,f
joni (1),f
joni (2),m
jonie,f
jonna,f
jonny,m
jonquil,f
jonty,m
jools,"m,f"
joona,m
joonas,m
joop,m
joord,m
joos,m
jooseppi,m
joost,m
jöran,m
jorck,m
jordaan,m
Jordan,m
jordana,f
jordi,m
jordon,m
jordyn,f
jörg,m
jorge,m
jörgen,m
jørgen,m
jorie,f
Jorik,m
Joris,m
jorma,m
jørn,m
jory,m
jos,m
joscelin,f
josceline,f
Jose,m
José,m
josée,f
josef,m
josefa,f
josefina,f
joselyn,f
josep,m
Joseph,m
josepha,f
josèphe,f
josephina,f
Josephine,f
Joséphine,f
joses,m
josette,f
Josh,m
joshawa,m
Joshua,m
josiah,m
josiane,f
josias,m
josie,f
josif,m
josip,m
jóska,m
joss,f
josslyn,f
Josue,m
Josué,m
jotham,m
Joud,m
jouko,m
jouni,m
jourdain,m
jovan,m
jovana,f
jovanka,f
jove,m
jovita,f
jowan,m
jowita,f
Joy,f
Joyce,f
joye,f
jozafat,m
joze,m
jozef,m
jozefa,f
jozefo,m
jozo,m
józsef,m
józsi,m
józsua,m
jozua,m
ju,f
Juan,m
juana,f
juanita,f
juanito,m
jubal,m
juda,m
judah,m
judas,m
judd,m
Jude,m
judi,f
judie,f
judit,f
judita,f
judite,f
Judith,f
judy,f
judyta,f
juha,m
juhana,m
juhani,m
juho,m
jukka,m
Jules,m
jules (1),m
jules (2),f
juli,f
Julia,f
júlia,f
Julian,m
julián,m
Juliana,f
juliane,f
julianna,f
Julianne,f
Julie,f
Julien,m
julienne,f
juliet,f
Juliette,f
julija,f
julio,m
juliska,f
julitta,f
julius,m
juliusz,m
july,f
julyan,m
jumaane,m
jumana,f
jumanah,f
June,f
jung,"m,f"
Junior,m
juniper,f
junko,f
juno,f
Junon,f
juozas,m
jupiter,m
juraj,m
jure,m
jürgen,m
jurgis,m
jurij,m
juro,m
jussi,m
juste,m
justice,"m,f"
Justin,m
justina,f
Justine,f
justus,m
justy,"m,f"
justyn,m
justyna,f
jutta,f
jutte,f
juturna,f
juuso,m
juvela,f
juvenal,m
juventas,f
jyoti,f
jyotsana,f
jyotsna,f
jytte,f
kaapo,m
kaapro,m
kaarina,f
kaarle,m
kaarlo,m
Kacper,m
kade,m
kaden,m
kader,m
Kadiatou,f
Kadidia,f
Kadidiatou,f
Kady,f
kae,f
kaelea,f
kaelee,f
kaety,f
kagiso,f
Kahina,f
kai (1),m
kai (2),"m,f"
kaia,f
kaija,f
kaila,f
kailash,"m,f"
kailee,f
kailey,f
kailyn,f
kaimana,m
Kaïna,f
Kaïs,m
kaisa,f
kaiser,m
kaitlin,f
kaitlyn,f
kaitlynn,f
kaj,m
kajetan,m
kajsa,f
kakalina,f
kala,f
kalani,"m,f"
kalea,f
kaleb,m
kaleigh,f
kaleo,m
kaley,f
kali,f
kalidas,m
kalla,f
kalle,m
kallias,m
kallikrates,m
kalliope,f
kallisto,f
kallistrate,f
kálmán,m
kalpana,f
kalyan,m
kalyani,f
kalyn,f
kalypso,f
kalysta,f
kam,m
kama,m
kamal (1),m
kamal (2),m
kamala,f
kamaria,f
Kamel,m
kameron,m
Kamil,m
kamil (1),m
kamil (2),m
Kamila,f
kamilla,f
kamryn,f
Kan,f
kandajha,f
kane,m
kaneonuskatew,m
kanta,f
kanti,f
kanya,f
kaolin,m
kapel,m
kapil,m
kapila,m
kara,f
karam,"m,f"
Karamba,m
Karamoko,m
karan,m
karaugh,f
karcsi,m
kareem,m
karel,m
Karen,f
karena,f
karenza,f
karesinda,f
kari (1),f
kari (2),m
Karim,m
karima,f
karin,f
karina,f
Karine,f
karissa,f
karita,f
Karl,m
Karla,f
karlene,f
karly,f
karol,m
karola,f
karoliina,f
Karolina,f
karoline,f
karolis,m
károly,m
karolyn,f
karp,m
karrie,f
karsten,m
karyn,f
karyna,f
kasandra,f
kasey,"m,f"
kasi,m
kasia,f
kasimir,m
kasimira,f
kaspar,m
kasper,m
kassandra,f
kassia,f
kassidy,"f,m"
Kassim,m
kassy,f
kat,f
kata,f
katalin,f
katana,f
katariina,f
katarin,f
katarina,f
katarine,f
katarzyna,f
katashi,m
Kate,f
katee,f
katelin,f
Katell,f
katelyn,f
katelynn,f
katerina,f
katey,f
katharina,f
katharine,f
käthe,f
katherina,f
katherine,f
kathi,f
kathie,f
Kathleen,f
kathlyn,f
kathrin,f
kathryn,f
kathy,f
Katia,f
katica,f
katida,f
katie,f
katina,f
katinka,f
katja,f
katlego,"m,f"
katlyn,f
kato,m
katri,f
katrien,f
katrijn,f
katrina,f
katrine,f
katriona,f
katsu,m
katsuo,m
katsuro,m
katy,f
katya,f
kausalya,f
kaveri,f
kawacatoose,m
Kawtar,f
kay (1),f
kay (2),m
kaycee,f
kaye,f
kayetan,m
Kayla,f
kayleah,f
kaylee,f
kayleen,f
kayleigh,f
kayley,f
Kayliah,f
kaylie,f
kaylin,f
kayly,f
kaylyn,f
kaylynn,f
Kayna,f
kayode,m
Kays,m
kazia,f
kazimeras,m
kazimiera,f
kazimierz,m
kazimir,m
kázmér,m
kazuki,m
kazuko,f
kazuo,m
kean,m
keane,m
keanu,m
keara,f
keaton,m
keefe,m
keegan,m
keelan,"f,m"
keeleigh,f
keeley,f
keelin,f
keely,f
keenan,m
kees,m
kegan,m
keighley,f
keiko,f
keir,m
Keira,f
keisha,f
keith,m
keitha,f
keithia,f
kekepania,f
kekoa,m
kelan,m
kelcey,"m,f"
keld,m
kelda,f
kelebek,f
kelemen,m
kelia,f
kelleigh,f
kelley,f
kelli,f
kellie,f
Kelly,f
kelsey,"m,f"
kelsi,f
kelsie,f
Kelvin,m
Kelya,f
Kelyan,m
kemp,m
ken (1),m
ken (2),m
ken'ichi,m
Kenan,m
kenaniah,m
kendal,m
kendall,"m,f"
kendra,f
kendrick,m
kenelm,m
kenina,f
kenith,m
kenji,m
kenna,f
kennard,m
kennedy,"f,m"
kennet,m
kenneth,m
kennith,m
Kenny,m
kenrick,m
kenshin,m
kent,m
kenta,m
kentigern,m
kenton,m
kenya,"m,f"
kenyon,m
Kenza,f
Kenzi,m
Kenzo,m
Kenzy,m
keoni,m
Keren,f
keren-happuch,f
kerena,f
kerensa,f
kerenza,f
keri,f
kermit,m
kerneels,m
kerr,m
kerri,f
kerrie,"f,m"
kerry,"m,f"
kerstin,f
kerttu,f
keshaun,m
keshawn,m
keshet,"m,f"
keshia,f
kester,m
kestrel,f
Ketsia,f
kettil,m
